e_startdate,a_id,firstname,lastname,number_of_paintings
1911,8521,A. M.,West,3
1911,8522,Aby,Altson,3
1911,8523,Neko. V.,Norman,3
1911,8525,Jessica Walker,Stephens,3
1911,8528,Edith Mabel,Lipscombe,3
1911,8529,Constance,Law-Adam,3
1911,8532,C. F.,Wool,3
1911,8633,Vladislaw,Granzow,3
1911,8860,Henry,Gerard,3
1911,9231,Lionel Noël,Royer,3
1911,9242,Louis Mathieu,Verdilhan,3
1911,9349,Margaretha Martina de,Boer,3
1911,9402,Gerrit Willem,Knap,3
1911,9408,Johann C. W.,Legner,3
1911,9428,Coba,Ritsema,3
1911,9431,Egbert Rubertus Derk,Schaap,3
1911,9453,Gerard,Westermann,3
1911,9551,Gerardus Johannes Josephus de,Boer,3
1911,9572,Charlotte,Boom-Pothuis,3
1911,9727,Raphaël,Martinez,3
1911,9899,Pierre,Dumont,3
1911,9900,Gaston,Gosselin,3
1911,9990,Hendrika van der,Pek,3
1911,10059,Hugo,Salmson,3
1911,10072,Jeanne,Ville,3
1911,10133,Maria Engelina van,Regteren Altena,3
1911,10176,Pascal,Blanchard,3
1911,10180,Petrus Gerardus,Buskens,3
1911,10211,Beatrice,Duval,3
1911,10263,Georges,Lecomte,3
1911,10274,Dina,Kohnstamm,3
1911,10277,Rudolf,Münger,3
1911,10279,Charles,Navetto,3
1911,10284,Henri Ludovic Marius,Pinta,3
1911,10286,Fernand-Louis,Planché,3
1911,10287,Hubert,Lanzinger,3
1911,10312,Ernest-Joseph-Angelon,Girard,3
1911,10447,Wilhelm Christian Georg,Rueter,3
1911,10453,Emma C.,Le Fanu,3
1911,10500,Gerardus Johannes Jacobus Van,Vliet,3
1911,10748,Geoffrey,Strahan,3
1911,10753,Thomas Stirling,Lee,3
1911,10762,Maude R.,Lousada,3
1911,10767,Johann Georg van,Caspel,3
1911,11067,Jacoba,Surie,3
1911,11339,Paul,Bürck,3
1911,11508,Hendrik de,Boer,3
1911,11531,Herman,Lugt,3
1911,11533,Johan,Meijer,3
1911,11544,Gijsbertus Jan,Sijthoff,3
1911,11551,Hendrik W. N.,Volmar,3
1911,11836,Georg Vilhelm,Pauli,3
1911,11837,Hanna,Pauli,3
1911,11839,Arnold Abraham,Plagemann,3
1911,11855,Carl Ludwig,Trägardh,3
1911,12265,A. N.,Bart,3
1911,12926,V.,Nikulin,3
1911,12961,Rostislav,Voinov,3
1911,19,Paul,Baum,2
1911,34,Arnold,Böcklin,2
1911,38,Viktor,Borisov-Musatov,2
1911,85,Gustave de,Smet,2
1911,89,Karl Edvard,Diriks,2
1911,91,Henri,Doucet,2
1911,113,Ivan,Klyun,2
1911,185,Paul,Klee,2
1911,255,Jean,Metzinger,2
1911,269,Adolphe,Monticelli,2
1911,274,Koloman,Moser,2
1911,288,Walter,Ophey,2
1911,330,Henri,Rousseau,2
1911,386,Henri de,Toulouse-Lautrec,2
1911,398,Gustave van de,Woestijne,2
1911,409,Albert Paris von,Gütersloh,2
1911,441,Hans,Borchardt,2
1911,447,Joseph,Damberger,2
1911,491,Helmuth,Liesegang,2
1911,555,William,Jelley,2
1911,561,Auguste,Oleffe,2
1911,575,Maximilien,Luce,2
1911,589,Benno,Becker,2
1911,594,Ernst,Stern,2
1911,616,Elisabeth I.,Epstein,2
1911,628,Richard,Seewald,2
1911,632,Stanisław,Stückgold,2
1911,646,Eduard von,Gebhardt,2
1911,660,Matthäus,Schiestl,2
1911,691,Ludwig,Dettmann,2
1911,705,Emanuel,Hegenbarth,2
1911,706,Adolf,Hengeler,2
1911,707,Paul,Höcker,2
1911,709,Angelo,Jank,2
1911,727,Carl Hans,Schrader-Velgen,2
1911,745,Gaston de,Latouche,2
1911,746,René,Stengel,2
1911,790,Frank Louis,Behrens,2
1911,791,Charlotte,Corinth,2
1911,793,Benno,Berneis,2
1911,802,Erich,Buchwald-Zinnwald,2
1911,817,Hans,Dornbach,2
1911,829,Helene,Funke,2
1911,839,Hermann,Goebel,2
1911,844,Oskar H.,Hagemann,2
1911,865,Gustav,Kampmann,2
1911,896,Otto,Modersohn,2
1911,912,Martha,Reich,2
1911,917,Edwin,Scharff,2
1911,932,Rudolf,Siegmund,2
1911,934,William,Straube,2
1911,935,Hans,Sutter,2
1911,1234,Max,Giesecke,2
1911,1250,Emmi,Pick,2
1911,1295,Gustav,Jagerspacher,2
1911,1308,Rudolf,Seebold,2
1911,1341,Richard,Müller,2
1911,1392,Wenzel,Hablik,2
1911,1415,Lidia,Baillayre,2
1911,1419,S.,Volenkova,2
1911,1448,Oskar,Frenzel,2
1911,1479,Adrian Paul,Allinson,2
1911,1495,Max,Burgmeier,2
1911,1499,Frantisek Zdenek,Eberl,2
1911,1523,Fritz Max,Hofmann-Juan,2
1911,1583,Carl,Reber,2
1911,1584,Armin,Reumann,2
1911,1594,Sidonie,Springer,2
1911,1633,Lothar,Bechstein,2
1911,1640,Paul,Burckhardt,2
1911,1660,Caroline,Kempter,2
1911,1669,Siegfried,Mackowsky,2
1911,1674,Adolf,Propp,2
1911,1677,Anton,Reinbold,2
1911,1689,Josef van,Brackel,2
1911,1700,Nikolai Efimovič,Rogovin,2
1911,1704,Eugène,Boudin,2
1911,1752,Adrien-Jean Henri,Lemayeur,2
1911,1845,Fritz,Osswald,2
1911,1847,Bernhard,Schaum,2
1911,1863,E. N.,William,2
1911,1885,Edward,Hald,2
1911,1887,Einar,Nerman,2
1911,1953,Joseph,Bernard,2
1911,1979,Margit,Rácz-Kovách,2
1911,1992,Ivan,Bilibin,2
1911,2065,Elsa Alfredovna,Lasson-Spirova,2
1911,2074,Zoja Jakovlevna,Mostova-Matveeva,2
1911,2093,Adolf Iosifovic,Charlemagne,2
1911,2129,Hans Adolph,Bühler,2
1911,2268,Mary Sargant,Florence,2
1911,2329,Emily,Ford,2
1911,2336,Lily,Blatherwick,2
1911,2347,Alexander Demetrius,Goltz,2
1911,2396,Georgette,Agutte,2
1911,2438,Albert-Charles,Lebourg,2
1911,2480,Gunnar August,Hallström,2
1911,2482,Axel,Fahlcrantz,2
1911,2493,Oscar,Hullgren,2
1911,2498,Erik,Hedberg,2
1911,2499,Oscar,Björck,2
1911,2589,Alexander,Keller,2
1911,2605,Jean Laurent,Challié,2
1911,2614,Johannes,Proost,2
1911,2615,Sandor,Ziffer,2
1911,2623,Ferdinand,Brütt,2
1911,2668,Ottilie Wilhelmine,Roederstein,2
1911,2817,Juliaan de,Vriendt,2
1911,2822,Emile,Fabry,2
1911,2907,Armand,Guillaumin,2
1911,2919,Luc-Albert,Moreau,2
1911,2920,Léopold,Stevens,2
1911,3065,Nikolai Filippovich,Petrov,2
1911,3087,Eduard,Anderson,2
1911,3104,Piero,Marussig,2
1911,3199,Herbert,Masaryk,2
1911,3212,Bedřich,Wachsmann,2
1911,3244,Emil,Prochaska,2
1911,3312,Harold,Bengen,2
1911,3396,Fritz,Westendorp,2
1911,3417,Nadezhda Vladimirovna,Lermontova,2
1911,3467,Adolf,Wiesner,2
1911,3488,Ferenc,Ács,2
1911,3676,Stanislas,Lépine,2
1911,3679,Victor Alfred Paul,Vignon,2
1911,3706,Ernst,Hardt,2
1911,3736,William,Rothenstein,2
1911,3776,Rudolf,Kriser,2
1911,3787,Károly,Kotász,2
1911,3842,Arthur,Podolini Volkmann,2
1911,3897,Emil,Preetorius,2
1911,3917,Miklós,M. Szemere,2
1911,3942,Sandor,Turmayer,2
1911,3951,Erzsébet,Vaskovits,2
1911,4043,Hans,Sturzenegger,2
1911,4054,Vitol'd,Byalynitsky-Birulya,2
1911,4123,Philippine Elisabeth,Richter,2
1911,4250,A. A.,Rybkin,2
1911,4253,Semen,Frolov,2
1911,4254,Georg,Altheim,2
1911,4261,Adolf,Beyer,2
1911,4262,Anna,Beyer,2
1911,4273,Emanuel Ernest Van Der,Ven,2
1911,4289,I. F.,Larionov,2
1911,4311,Miksa,Keitner,2
1911,4334,Ernő,Tibor,2
1911,4345,Albert,Maignan,2
1911,4561,Vladimir,Markov,2
1911,4582,Emil,Wiesel,2
1911,4585,Nikolay,Grigor'yev,2
1911,4596,Nikolay,Pirogov,2
1911,4597,Vladimir,Polunin,2
1911,4600,Evgeny,Pravednikov,2
1911,4610,Yakov,Chapchal,2
1911,4612,M. V.,Shreter,2
1911,4656,Wilhelm,Smith,2
1911,4687,Ture Nikolaus,Cederström,2
1911,4694,Gustaf,Rydberg,2
1911,4776,Ivan,Antropov,2
1911,4778,F. V.,Golst,2
1911,4780,M. A.,Dubenskaya,2
1911,4795,M. B.,Levi,2
1911,4802,Dmitry Nikiforovich,Yakunin,2
1911,4804,K. A.,Chencov,2
1911,4814,Aleksander,Pokrovsky,2
1911,4819,Mikhail,Biron,2
1911,4965,Johannes,Bosboom,2
1911,4981,Andor,Székely,2
1911,5000,Michail Isaakovič,Solomonov,2
1911,5031,Nikolai,Triik,2
1911,5303,Ervin,Raáb,2
1911,5471,Benno,Marienfeld,2
1911,5612,Vera,Waddington,2
1911,5759,Helen Catherine,Bedford,2
1911,5762,Susan Isabel,Dacre,2
1911,5766,Philip,Connard,2
1911,5769,Annie Louisa,Swynnerton,2
1911,5890,Gustaf,Cederström,2
1911,5982,Paul Edmund,Graf,2
1911,6032,Ferdinand Bernhard,Hoppe,2
1911,6385,Maria Wilhelmina,Wandscheer,2
1911,6533,József,Nemes Lampérth,2
1911,6574,Henry,Bishop,2
1911,6638,Zoltán,Jakab,2
1911,6661,Anna,Iker,2
1911,6670,János,Mirkva-Halász,2
1911,6672,Iván,Markovich,2
1911,6676,Sándor,Beregi,2
1911,6678,Jenő,Szalay,2
1911,6800,Helen,Innes,2
1911,6826,Hanslip,Fletcher,2
1911,6836,Thea,Proctor,2
1911,6839,Randolph,Schwabe,2
1911,6849,Edna,Clarke Hall,2
1911,6852,Denys George,Wells,2
1911,6853,Jules,Milloz,2
1911,6860,Gerald,Summers,2
1911,6861,William Edward,Fox,2
1911,6911,Jan,Strang,2
1911,6920,Clifford Isaac,Addams,2
1911,6977,Hermann,Heesch,2
1911,6979,Max,Holzmann,2
1911,6981,Walter,Karge,2
1911,6982,Wilhelm von,Kaulbach,2
1911,6989,Jan,Oeltjen,2
1911,6990,F.,Olivier,2
1911,6991,Johann Friedrich,Overbeck,2
1911,7011,Hugo,Wach,2
1911,7133,F. Montagu,Pollock,2
1911,7157,Barbara,Davy,2
1911,7198,Muriel,Fewster,2
1911,7204,Jean,Inglis,2
1911,7247,Maurice,Marinot,2
1911,7269,Albertine,Bernouard,2
1911,7334,Rose - J.,Leigh,2
1911,7415,Mary,Hogarth,2
1911,7446,Ludvík,Ehrenhaft,2
1911,7516,Leonhard,Schuller,2
1911,7586,Marie-Mela,Muter,2
1911,7605,Robert Antoine,Pinchon,2
1911,7696,Grace H.,Hastie,2
1911,7697,Gilbert,Barnard,2
1911,7699,Mervyn,Lawrence,2
1911,7701,,Machkoff,2
1911,7716,Emilie,Tinkler,2
1911,7718,Joan,Knottesford-Fortescue,2
1911,7720,Percy,Rendall,2
1911,7723,Egmont Sinclair,Puckett,2
1911,7735,James Jarvis,Johnson,2
1911,7750,Ida,Lees,2
1911,7794,Dora,Meeson,2
1911,7796,Dalziel,McKay,2
1911,7827,Walter,Roche,2
1911,7833,Mary Esther,Helsby,2
1911,7835,Thomas,Gray,2
1911,7873,O'Shena O'Gawa,Tanosuke,2
1911,7874,William E. Gladstone,Solomon,2
1911,7875,Edith D.,Hayes,2
1911,7876,Christopher Thomas,Stevens,2
1911,7892,May,Gross,2
1911,7893,Annie L.,Simpson,2
1911,7894,Herbert Henry,Stansfield,2
1911,7904,William,Lawson,2
1911,7911,John Percy,Cooke,2
1911,7917,Jane,Inglis,2
1911,7941,Hanns,Sprung,2
1911,8041,Martin,Monnickendam,2
1911,8148,Margaret Helen,Knapping,2
1911,8149,George Edmund,Butler,2
1911,8150,Frederick James,Porter,2
1911,8156,Eric,Forbes-Robertson,2
1911,8161,Clarence Arthur,Bird,2
1911,8175,Samuel John,Peploe,2
1911,8176,John Keble,Claughton Chesshire,2
1911,8179,Elizabeth Frances,Boyd,2
1911,8187,Mima,Nixon,2
1911,8385,E.,Duncan,2
1911,8393,Lena,Jameson,2
1911,8415,Arthur,Troyte Griffith,2
1911,8425,Frederick,Ainsworth Bodger,2
1911,8428,David,Drummond,2
1911,8431,Frederick Francis,Foottet,2
1911,8432,Thomas Robert Hall,Watson,2
1911,8440,Leo,Valentine,2
1911,8445,C.,Hansen,2
1911,8452,Evelyn Fothergill,Robinson,2
1911,8458,Edouard,Covillot,2
1911,8471,Blanche,Gottschalk,2
1911,8479,Robert,Lotiron,2
1911,8487,Lowes Dalbiac,Luard,2
1911,8490,Cora Josephine,Gordon,2
1911,8492,Marcel,Lenoir,2
1911,8501,André,Verdilhan,2
1911,8516,Freda,Biddulph,2
1911,8519,Frederick,Whitehead,2
1911,8524,William Alison,Martin,2
1911,8526,Nora,Fidler,2
1911,8527,Henry,Simpson,2
1911,8530,Edward Henry,Molyneux,2
1911,8717,Georg,Gerlach,2
1911,8994,Gustav,Gwozdecki,2
1911,9383,Marinus,Heyl,2
1911,9416,Simon,Moulijn,2
1911,9421,Frans David,Oerder,2
1911,9427,Betsy,Repelius,2
1911,9447,Johan Coenraad Hermann,Heyenbrock,2
1911,9548,Paulus,Bodifée,2
1911,9553,Henriëtte Sophia,Asscher,2
1911,9577,Pieter ten,Cate,2
1911,9621,Willem George Frederik,Jansen,2
1911,9643,Alexander Cornelis,Sleeswijk,2
1911,9644,Jacob Cornelis,Snoeck,2
1911,9664,Thomas Butler,Stoney,2
1911,9776,Karel Alexander August Jan,Boom,2
1911,9804,Agnieta Cornelia,Gijswijt,2
1911,9897,André,Bacqué,2
1911,9898,Jean-Louis,Boussingault,2
1911,9908,Paul,Vera,2
1911,9960,Allan,Osterlind,2
1911,10058,August,Hagborg,2
1911,10107,Susanna Cornelia Henriëtta de,Vries,2
1911,10113,Froukje,Wartena,2
1911,10124,Jan Adam,Zandleven,2
1911,10147,Tjerk,Bottema,2
1911,10154,Meindert,Butter,2
1911,10161,Etienne,Azambre,2
1911,10163,Louis,Barillet,2
1911,10168,Bolesław,Biegas,2
1911,10174,Rudolf,Bacher,2
1911,10196,Georges Marie Julien,Girardot,2
1911,10197,,Jousset,2
1911,10204,G.,Barnavol,2
1911,10223,,Marchand,2
1911,10224,Leon,Mechelaere,2
1911,10229,Willem Adrianus,Grondhout,2
1911,10264,Pieternella,Jaarsma,2
1911,10269,Francesco,Margotti,2
1911,10278,Augusto,Mussini,2
1911,10295,Louis,Rivier,2
1911,10302,Alexandre,Séon,2
1911,10314,Agathon,Léonard,2
1911,10424,Max,Metzoldt,2
1911,10435,Willem Van,Nieuwenhoven,2
1911,10454,Sipke van der,Schaar,2
1911,10466,Antoon,Smeerdijk,2
1911,10495,Johan,Tielens,2
1911,10533,,Launay,2
1911,10537,Fernand,Puigaudeau,2
1911,10545,Van,Teyne,2
1911,10554,Christiaan Hendrik,Hammes,2
1911,10581,Gustaaf Frederik van de Wall,Perné,2
1911,10582,Theodora Elisabeth,Wolterbeek Muller,2
1911,10623,Anton,Kerschbaum,2
1911,10663,Willem van,Beek,2
1911,10692,Hendrika van,Gelder,2
1911,10745,Charles W.,Johnson,2
1911,10749,John Robert,Pinches,2
1911,10750,Margaret,Benecke,2
1911,10780,Henri,Leeuw,2
1911,10786,Bertha,Müller,2
1911,10801,Honor Camilla,Doyle,2
1911,10970,Gerard,Bal,2
1911,10991,Hedwig,Kleintjes-van Osselen,2
1911,11003,Christina Rudofine van,Pesch,2
1911,11048,Heertje van,Doornik,2
1911,11223,Peter Johann Theodor,Janssen,2
1911,11225,Hans,Kohlschein,2
1911,11246,Ernst,Würtenberger,2
1911,11327,Matthias,May,2
1911,11342,Wilhelm,Schreuer,2
1911,11506,Herman Johannes,Ansingh,2
1911,11511,C. J.,Haages,2
1911,11514,Felix,Hess,2
1911,11520,Peter Karel,Job,2
1911,11524,Johan Willem,Kiesewetter,2
1911,11532,Adèle Maria de,Marez Oyens,2
1911,11547,Herman,Verkerk,2
1911,11549,J. Van der,Vliet jr.,2
1911,11571,Johanna Margharetha Catharina Anna,Nuijsink,2
1911,11657,Georg,Daubner,2
1911,11738,Marie Henriette,Paquet-Steinhausen,2
1911,11780,Ester,Almqvist,2
1911,11781,Henrik August,Ankarcrona,2
1911,11788,Johan Christoffer,Boklund,2
1911,11803,Olof,Hermelin,2
1911,11807,Eugène,Jansson,2
1911,11809,Arvid Claes William,Johansson,2
1911,11811,Elisabeth,Keyser,2
1911,11819,Markus,Larsson,2
1911,11824,Johan August,Malmström,2
1911,11826,Bengt,Nordenberg,2
1911,11827,Axel Wilhelm,Nordgren,2
1911,11828,Adolf Fredrik,Nordling,2
1911,11831,Lennart,Nyblom,2
1911,11834,Helmer,Osslund,2
1911,11843,Fredrik Vilhelm,Scholander,2
1911,11847,Carl Theodor,Staaf,2
1911,11849,August,Strindberg,2
1911,11861,Vilhelm,Wallander,2
1911,12092,Carl,Schmitz-Pleis,2
1911,12922,P.,Kovalenko,2
1911,12923,Nikolay,Kupin,2
1911,12924,,Levin,2
1911,13203,Heinrich,Ebel,2
1911,95,Marcel,Duchamp,1
1911,116,Jean,Pougny,1
1911,122,Bedřich,Feigl,1
1911,134,Mark,Gertler,1
1911,145,Duncan,Grant,1
1911,172,Richard,Janthur,1
1911,176,Gwen,John,1
1911,205,Eugène,Laermans,1
1911,218,Wilhelm,Leibl,1
1911,220,Jean Julien,Lemordant,1
1911,256,Constantin,Meunier,1
1911,263,Paula,Modersohn-Becker,1
1911,272,Wilhelm,Morgner,1
1911,283,Jean,Niestlé,1
1911,304,Jan,Preisler,1
1911,307,Antonín,Procházka,1
1911,309,Leo,Putz,1
1911,323,Auguste,Rodin,1
1911,327,Félicien,Rops,1
1911,362,Ladislav,Šíma,1
1911,392,Maurice,Utrillo,1
1911,403,Otto van,Rees,1
1911,437,Josef,Block,1
1911,446,Walter,Conz,1
1911,449,Andreas,Dirks,1
1911,450,Fritz,Erler,1
1911,459,Carlos,Grethe,1
1911,460,Rudolf,Gudden,1
1911,462,Theodor Joseph,Hagen,1
1911,473,Dora,Hitz,1
1911,474,Robert,Hoffmann,1
1911,480,Philipp,Klein,1
1911,482,Paul,Klimsch,1
1911,483,Leo von,König,1
1911,489,Sabine,Lepsius,1
1911,505,Heinrich,Reifferscheid,1
1911,512,Maria,Slavona,1
1911,515,Toni von,Stadler,1
1911,567,"Alphonse van, Jr.",Beurden,1
1911,576,Eva,Stort,1
1911,578,Max Arthur,Stremel,1
1911,590,Franz,Christophe,1
1911,601,Ferdinand,Andri,1
1911,684,Jacques-Emile,Blanche,1
1911,701,Oscar,Graf,1
1911,712,Paul Wilhelm,Keller-Reutlingen,1
1911,715,John,Lavery,1
1911,720,Paul,Neuenborn,1
1911,732,Christian,Speyer,1
1911,740,Albert,Weisgerber,1
1911,771,Claudi,Castelucho Diana,1
1911,776,Franz,Gelbenegger,1
1911,783,Heinrich,Altherr,1
1911,804,Ernst,Burmester,1
1911,806,Karl,Caspar,1
1911,812,Wilhelm,Claus,1
1911,814,August,Deusser,1
1911,825,Friedrich,Fehr,1
1911,834,Wilhelm,Gallhof,1
1911,848,Albert,Haueisen,1
1911,864,Ernst,Isselmann,1
1911,874,Peter,Koch,1
1911,897,Otto,Moller,1
1911,899,Paul,Neresheimer,1
1911,906,Heinrich,Otto,1
1911,921,Theodor,Schindler,1
1911,927,Wilhelm,Schocken,1
1911,928,Martha,Schrag,1
1911,933,Alexander Leo,Soldenhoff,1
1911,949,Erwin,Vollmer,1
1911,1205,Friedrich,Eckenfelder,1
1911,1217,Julius,Hüther,1
1911,1218,Peter,Kalman,1
1911,1230,Guido,Maffei,1
1911,1237,Gustav,Meyer-Buchwald,1
1911,1252,Franz,Reinhardt,1
1911,1264,Carl,Schuch,1
1911,1269,Wilhelm,Stumpf,1
1911,1290,Max,Feldbauer,1
1911,1320,Marcus,Behmer,1
1911,1321,Eduard Julius Friedrich,Bendemann,1
1911,1322,Henry,Bing,1
1911,1323,Charles François,Daubigny,1
1911,1330,Sella,Hasse,1
1911,1333,Gustava,Iselin-Haeger,1
1911,1342,Paul,Scheurich,1
1911,1346,Hermann,Struck,1
1911,1360,Adelbert,Niemeyer,1
1911,1388,Gustav Johannes,Buchner,1
1911,1410,Richard,Seiffert-Wattenberg,1
1911,1425,T.,Chelnokova,1
1911,1428,Fritz,Wimmer,1
1911,1429,Karl,Windels,1
1911,1430,Otto,Wyler,1
1911,1451,Olof August Andreas,Jernberg,1
1911,1465,Hans,Petersen,1
1911,1473,Szilárd,Kővári,1
1911,1483,Paul Basilius,Barth,1
1911,1500,Franz,Eichhorst,1
1911,1502,Hermann,Eissfeldt,1
1911,1503,Gustav,Essig,1
1911,1504,Reinhold,Ewald,1
1911,1513,Otto,Gadau,1
1911,1519,Rudolf,Hause,1
1911,1544,Gyula,Conrad,1
1911,1550,Gabriella,Rainerné Istvánffy,1
1911,1555,Irén,Lámné Hilberth,1
1911,1574,Hermann,Peters,1
1911,1586,Richard Ferdinand,Schmitz,1
1911,1593,Alfred,Souci,1
1911,1623,Frigyes,Borszéky,1
1911,1631,Pauline,Bamberger-Jehu,1
1911,1632,Frederic Clay,Bartlett,1
1911,1634,Giulio,Beda,1
1911,1636,Fritz,Berz,1
1911,1642,Christian Friedrich,Conradin,1
1911,1643,Márton,Tuszkay,1
1911,1644,Ernst,Dorn,1
1911,1645,Raphael,Drouart,1
1911,1649,Heinrich,Franz,1
1911,1652,Erich,Hartmann,1
1911,1656,Max,Hein-Neufeldt,1
1911,1657,Lisa,Hofmann,1
1911,1658,Eduard,Jokisch,1
1911,1659,Anna,Jordan,1
1911,1665,Josef,Kugler,1
1911,1667,Arnold Borisovich,Lakhovsky,1
1911,1668,Maria von,Liel,1
1911,1670,Alfred,Marxer,1
1911,1671,Elisabeth,Mellinger,1
1911,1672,Fritz,Mühlbrecht,1
1911,1673,Lucy,Pelling-Hall,1
1911,1675,Ernst Erwin,Rath,1
1911,1676,Albert,Reich,1
1911,1679,Hans,Röhm,1
1911,1680,Arthur,Rudolph,1
1911,1681,Ludwig von,Schlieben,1
1911,1682,Harold von,Schmaedel,1
1911,1684,Fritz,Scholl,1
1911,1685,Else,Schürer,1
1911,1687,Rudolf,Treumann,1
1911,1688,Hermann,Urban,1
1911,1690,Hilde,Weigelt-Middeldorf,1
1911,1691,Alexander,Weise,1
1911,1692,August,Wilckens,1
1911,1693,Rudolf,André,1
1911,1695,Eugen Friedrich,Berner,1
1911,1698,Ludwig,Kirschner,1
1911,1701,Hans,Rossmann,1
1911,1751,Oscar,Halle,1
1911,1812,Léon Georges Jean Baptiste,Carré,1
1911,1824,Albert,Marque,1
1911,1826,René,Piot,1
1911,1837,Oswald,Galle,1
1911,1842,Willibald,Krain,1
1911,1844,Leo,Michelson,1
1911,1846,Friedrich,Schaper,1
1911,1876,Max,Oppenheimer,1
1911,1894,Petr Nikandroivč,Mironovic,1
1911,1900,Erik Gustaf,Lindvall,1
1911,1971,Boris,Grigor'yev,1
1911,2010,Yevgeny,Lansere,1
1911,2016,Filipp,Malyavin,1
1911,2159,Ivan,Thiele,1
1911,2161,James,Pryde,1
1911,2237,Paula von,Geiger von Blanckenburg,1
1911,2289,Irma von,Duczynska,1
1911,2300,Ludvík,Kuba,1
1911,2313,Ernesztin,Szablya-Frischauf,1
1911,2316,Elisabeth,Weber-Fülöp,1
1911,2326,Louise,Fraenkel-Hahn,1
1911,2333,Walter Sigmund,Hampel,1
1911,2351,Grete,Wieden-Veit,1
1911,2398,János,Slakta,1
1911,2417,Hermen,Anglada-Camarasa,1
1911,2435,Sigismond Jean Ernest,Jeanes,1
1911,2455,Raymond,Woog,1
1911,2456,Félix,Ziem,1
1911,2457,Ignacio,Zuloaga,1
1911,2459,Théophile Alexandre,Steinlen,1
1911,2465,Joža,Úprka,1
1911,2472,Rudolf,Junk,1
1911,2478,Gottfrid Samuel Nickolaus,Kallsteniüs,1
1911,2552,Charles-Lucien,Léandre,1
1911,2569,Henri,Fantin-Latour,1
1911,2582,Otto,Freundlich,1
1911,2585,Ernesto,De Fiori,1
1911,2606,William,Degouve de Nuncques,1
1911,2608,Hermanus,Kuyt,1
1911,2618,Otto,Ackermann,1
1911,2632,Wilhelm,Kalb,1
1911,2635,Theodor,Elfert,1
1911,2644,Hans,Berger,1
1911,2684,Franz M.,Jansen,1
1911,2711,David,Zacharias,1
1911,2717,Gilbert von,Canal,1
1911,2726,Carl Ernst,Sohn-Rethel,1
1911,2746,Karl,Küstner,1
1911,2761,Gino,Parin,1
1911,2792,Ludwig,Willroider,1
1911,2865,Paula,Rösler,1
1911,2908,Jean,Peské,1
1911,3049,Adolphe-Félix,Cals,1
1911,3053,Paul,Deltombe,1
1911,3055,Émile Auguste,Carolus-Duran,1
1911,3063,Anatole-Eugène,Hillairet,1
1911,3064,P.,Shherbov,1
1911,3113,Heinrich,Ruhoff,1
1911,3115,Berta,Schütz,1
1911,3122,Walter,Virchow,1
1911,3164,Léon Maxime,Giran-Max,1
1911,3184,Ernest,Bolens,1
1911,3185,Fritz,Boscovits,1
1911,3192,Elsbeth von,Paul,1
1911,3193,Max,Vollmberg,1
1911,3202,Richard,Pollak,1
1911,3213,Max,Angerer,1
1911,3226,Ernst,Linck,1
1911,3232,William,Müller,1
1911,3241,Alexandre,Perrier,1
1911,3248,Sigismund,Righini,1
1911,3269,Eduard,Stiefel,1
1911,3273,Antonín,Majer,1
1911,3274,Richard,Mauch,1
1911,3282,Edouard,Vallet,1
1911,3340,Wilhelm,Thielmann,1
1911,3346,Hans,Wagner,1
1911,3352,Henri Gabriel,Ibels,1
1911,3389,André,Wilder,1
1911,3419,Rudolf,Wilke,1
1911,3431,Richard,Goldensohn,1
1911,3432,Ivo,Hauptmann,1
1911,3436,Andreas,Achenbach,1
1911,3441,V.,Zaporozhcev,1
1911,3445,Narcisse Virgile,Diaz de la Peña,1
1911,3457,Friedrich,Rosenkranz,1
1911,3476,Vilém,Hejda,1
1911,3490,Alois,Kalvoda,1
1911,3497,Imre,Bácskai,1
1911,3503,Atala,Barabás,1
1911,3508,Ede,Bohacsek,1
1911,3510,Anna,Roškotová,1
1911,3585,Jenő,Csapó,1
1911,3588,Károly,Dunkel,1
1911,3624,Ágnes,Kalmár,1
1911,3661,Fran,Tratnik,1
1911,3663,Hugo,Boettinger,1
1911,3675,Henri-Joseph,Harpignies,1
1911,3677,Henri Jean Guillaume,Martin,1
1911,3678,Frédéric,Montenard,1
1911,3683,Alf,Bachmann,1
1911,3692,Andre,Dauchez,1
1911,3715,Carl,Jutz,1
1911,3731,Peter,Philippi,1
1911,3771,V. K.,Dolin,1
1911,3786,János,Kossin,1
1911,3790,Gina,Kovács,1
1911,3809,Gustav,Brandt,1
1911,3815,Hugo,Lederer,1
1911,3823,Aurél,Náray,1
1911,3845,André,Lambert,1
1911,3890,Márta,Aranyosmaróthi Rónay,1
1911,3912,Armand,Schönberger,1
1911,3924,István,Szigethy,1
1911,3936,Sándor,Teplánszky,1
1911,3945,Sándor,Tüzes,1
1911,3953,József,Völkel,1
1911,3956,Maria,Versebe,1
1911,3957,János,Wörsching,1
1911,4056,Franz,Hienl-Merré,1
1911,4057,Johan,Johansson,1
1911,4058,Bruno,May,1
1911,4059,Otto,Mencke,1
1911,4060,Oleksandr,Murashko,1
1911,4061,Eugen,Stammbach,1
1911,4062,Max,Brückl,1
1911,4064,Prosper,Colmant,1
1911,4096,Julie von,Paul,1
1911,4107,N. S.,Smirnova,1
1911,4154,Leopold,Thieme,1
1911,4190,Jindřich,Prucha,1
1911,4200,Jacob,Dooyewaard,1
1911,4206,Salomon,Garf,1
1911,4229,Arnold Hendrik,Koning,1
